year,quarter,date_range,court_type,crown_court_centre,local_criminal_justice_board,region,yearquarter,offence_type,variable_type,value
2015,Q2,Apr-Jun 2015,Crown,Chester,Cheshire,North West,2015Q2,Theft Offences,Outstanding,101
2015,Q2,Apr-Jun 2015,Crown,Carlisle,Cumbria,North West,2015Q2,Theft Offences,Outstanding,30
2015,Q2,Apr-Jun 2015,Crown,Bolton,Greater Manchester,North West,2015Q2,Theft Offences,Outstanding,40
2015,Q2,Apr-Jun 2015,Crown,Manchester Crown Sq,Greater Manchester,North West,2015Q2,Theft Offences,Outstanding,110
2015,Q2,Apr-Jun 2015,Crown,Manchester Minshull St,Greater Manchester,North West,2015Q2,Theft Offences,Outstanding,87
2015,Q2,Apr-Jun 2015,Crown,Burnley,Lancashire,North West,2015Q2,Theft Offences,Outstanding,53
2015,Q2,Apr-Jun 2015,Crown,Preston,Lancashire,North West,2015Q2,Theft Offences,Outstanding,154
2015,Q2,Apr-Jun 2015,Crown,Liverpool,Merseyside,North West,2015Q2,Theft Offences,Outstanding,124
2015,Q2,Apr-Jun 2015,Crown,Luton,Bedfordshire,South East,2015Q2,Theft Offences,Outstanding,54
2015,Q2,Apr-Jun 2015,Crown,Cambridge,Cambridgeshire,South East,2015Q2,Theft Offences,Outstanding,29
2015,Q2,Apr-Jun 2015,Crown,Peterborough,Cambridgeshire,South East,2015Q2,Theft Offences,Outstanding,29
2015,Q2,Apr-Jun 2015,Crown,Basildon,Essex,South East,2015Q2,Theft Offences,Outstanding,86
2015,Q2,Apr-Jun 2015,Crown,Chelmsford,Essex,South East,2015Q2,Theft Offences,Outstanding,109
2015,Q2,Apr-Jun 2015,Crown,St Albans,Hertfordshire,South East,2015Q2,Theft Offences,Outstanding,122
2015,Q2,Apr-Jun 2015,Crown,Canterbury,Kent,South East,2015Q2,Theft Offences,Outstanding,65
2015,Q2,Apr-Jun 2015,Crown,Maidstone,Kent,South East,2015Q2,Theft Offences,Outstanding,122
2015,Q2,Apr-Jun 2015,Crown,Norwich,Norfolk,South East,2015Q2,Theft Offences,Outstanding,41
2015,Q2,Apr-Jun 2015,Crown,Ipswich,Suffolk,South East,2015Q2,Theft Offences,Outstanding,37
2015,Q2,Apr-Jun 2015,Crown,Guildford,Surrey,South East,2015Q2,Theft Offences,Outstanding,66
2015,Q2,Apr-Jun 2015,Crown,Chichester,Sussex,South East,2015Q2,Theft Offences,Outstanding,33
2015,Q2,Apr-Jun 2015,Crown,Lewes,Sussex,South East,2015Q2,Theft Offences,Outstanding,93
2015,Q2,Apr-Jun 2015,Crown,Aylesbury,Thames Valley,South East,2015Q2,Theft Offences,Outstanding,30
2015,Q2,Apr-Jun 2015,Crown,Oxford,Thames Valley,South East,2015Q2,Theft Offences,Outstanding,41
2015,Q2,Apr-Jun 2015,Crown,Reading,Thames Valley,South East,2015Q2,Theft Offences,Outstanding,85
2015,Q2,Apr-Jun 2015,Crown,Bristol,Avon & Somerset,South West,2015Q2,Theft Offences,Outstanding,83
2015,Q2,Apr-Jun 2015,Crown,Taunton,Avon & Somerset,South West,2015Q2,Theft Offences,Outstanding,43
2015,Q2,Apr-Jun 2015,Crown,Exeter,Devon & Cornwall,South West,2015Q2,Theft Offences,Outstanding,49
2015,Q2,Apr-Jun 2015,Crown,Plymouth,Devon & Cornwall,South West,2015Q2,Theft Offences,Outstanding,28
2015,Q2,Apr-Jun 2015,Crown,Truro,Devon & Cornwall,South West,2015Q2,Theft Offences,Outstanding,33
2015,Q2,Apr-Jun 2015,Crown,Bournemouth,Dorset,South West,2015Q2,Theft Offences,Outstanding,56
2015,Q2,Apr-Jun 2015,Crown,Weymouth & Dorchester,Dorset,South West,2015Q2,Theft Offences,Outstanding,9
2015,Q2,Apr-Jun 2015,Crown,Gloucester,Gloucestershire,South West,2015Q2,Theft Offences,Outstanding,42
2015,Q2,Apr-Jun 2015,Crown,Newport (Isle of Wight),Hampshire,South West,2015Q2,Theft Offences,Outstanding,10
2015,Q2,Apr-Jun 2015,Crown,Portsmouth,Hampshire,South West,2015Q2,Theft Offences,Outstanding,21
2015,Q2,Apr-Jun 2015,Crown,Southampton,Hampshire,South West,2015Q2,Theft Offences,Outstanding,73
2015,Q2,Apr-Jun 2015,Crown,Winchester,Hampshire,South West,2015Q2,Theft Offences,Outstanding,50
2015,Q2,Apr-Jun 2015,Crown,Salisbury,Wiltshire,South West,2015Q2,Theft Offences,Outstanding,9
2015,Q2,Apr-Jun 2015,Crown,Swindon,Wiltshire,South West,2015Q2,Theft Offences,Outstanding,30
2015,Q2,Apr-Jun 2015,Crown,Mold,North Wales,Wales,2015Q2,Theft Offences,Outstanding,42
2015,Q2,Apr-Jun 2015,Crown,Cardiff,South Wales,Wales,2015Q2,Theft Offences,Outstanding,100
2015,Q2,Apr-Jun 2015,Crown,Merthyr Tydfil,South Wales,Wales,2015Q2,Theft Offences,Outstanding,21
2015,Q2,Apr-Jun 2015,Crown,Swansea,South Wales,Wales,2015Q2,Theft Offences,Outstanding,44
2015,Q2,Apr-Jun 2015,Crown,Central Criminal Court,Central London,London,2015Q2,Criminal Damage And Arson,Outstanding,
2015,Q2,Apr-Jun 2015,Crown,Southwark,Central London,London,2015Q2,Criminal Damage And Arson,Outstanding,14
2015,Q2,Apr-Jun 2015,Crown,Snaresbrook,North East London,London,2015Q2,Criminal Damage And Arson,Outstanding,34
2015,Q2,Apr-Jun 2015,Crown,Harrow,North West London,London,2015Q2,Criminal Damage And Arson,Outstanding,21
2015,Q2,Apr-Jun 2015,Crown,Wood Green,North West London,London,2015Q2,Criminal Damage And Arson,Outstanding,28
2015,Q2,Apr-Jun 2015,Crown,Croydon,South East London,London,2015Q2,Criminal Damage And Arson,Outstanding,29
2015,Q2,Apr-Jun 2015,Crown,Inner London Sessions House,South East London,London,2015Q2,Criminal Damage And Arson,Outstanding,15
2015,Q2,Apr-Jun 2015,Crown,Woolwich,South East London,London,2015Q2,Criminal Damage And Arson,Outstanding,32
2015,Q2,Apr-Jun 2015,Crown,Blackfriars,South West London,London,2015Q2,Criminal Damage And Arson,Outstanding,16
2015,Q2,Apr-Jun 2015,Crown,Isleworth,South West London,London,2015Q2,Criminal Damage And Arson,Outstanding,30
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Thames,South West London,London,2015Q2,Criminal Damage And Arson,Outstanding,22
2015,Q2,Apr-Jun 2015,Crown,Derby,Derbyshire,Midlands,2015Q2,Criminal Damage And Arson,Outstanding,32
2015,Q2,Apr-Jun 2015,Crown,Leicester,Leicestershire,Midlands,2015Q2,Criminal Damage And Arson,Outstanding,28
2015,Q2,Apr-Jun 2015,Crown,Lincoln,Lincolnshire,Midlands,2015Q2,Criminal Damage And Arson,Outstanding,15
2015,Q2,Apr-Jun 2015,Crown,Northampton,Northamptonshire,Midlands,2015Q2,Criminal Damage And Arson,Outstanding,13
2015,Q2,Apr-Jun 2015,Crown,Nottingham,Nottinghamshire,Midlands,2015Q2,Criminal Damage And Arson,Outstanding,36
2015,Q2,Apr-Jun 2015,Crown,Stafford,Staffordshire,Midlands,2015Q2,Criminal Damage And Arson,Outstanding,15
2015,Q2,Apr-Jun 2015,Crown,Stoke On Trent,Staffordshire,Midlands,2015Q2,Criminal Damage And Arson,Outstanding,17
2015,Q2,Apr-Jun 2015,Crown,Warwick,Warwickshire,Midlands,2015Q2,Criminal Damage And Arson,Outstanding,28
2015,Q2,Apr-Jun 2015,Crown,Shrewsbury,West Mercia,Midlands,2015Q2,Criminal Damage And Arson,Outstanding,7
2015,Q2,Apr-Jun 2015,Crown,Worcester,West Mercia,Midlands,2015Q2,Criminal Damage And Arson,Outstanding,18
2015,Q2,Apr-Jun 2015,Crown,Birmingham,West Midlands,Midlands,2015Q2,Criminal Damage And Arson,Outstanding,42
2015,Q2,Apr-Jun 2015,Crown,Wolverhampton,West Midlands,Midlands,2015Q2,Criminal Damage And Arson,Outstanding,50
2015,Q2,Apr-Jun 2015,Crown,Teesside,Cleveland,North East,2015Q2,Criminal Damage And Arson,Outstanding,34
2015,Q2,Apr-Jun 2015,Crown,Durham,Durham,North East,2015Q2,Criminal Damage And Arson,Outstanding,16
2015,Q2,Apr-Jun 2015,Crown,Great Grimsby,Humberside,North East,2015Q2,Criminal Damage And Arson,Outstanding,12
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Hull,Humberside,North East,2015Q2,Criminal Damage And Arson,Outstanding,11
2015,Q2,Apr-Jun 2015,Crown,Sheffield,Humberside,North East,2015Q2,Criminal Damage And Arson,Outstanding,35
2015,Q2,Apr-Jun 2015,Crown,York,North Yorkshire,North East,2015Q2,Criminal Damage And Arson,Outstanding,17
2015,Q2,Apr-Jun 2015,Crown,Newcastle Upon Tyne,Northumbria,North East,2015Q2,Criminal Damage And Arson,Outstanding,60
2015,Q2,Apr-Jun 2015,Crown,Bradford,West Yorkshire,North East,2015Q2,Criminal Damage And Arson,Outstanding,19
2015,Q2,Apr-Jun 2015,Crown,Leeds,West Yorkshire,North East,2015Q2,Criminal Damage And Arson,Outstanding,49
2015,Q2,Apr-Jun 2015,Crown,Chester,Cheshire,North West,2015Q2,Criminal Damage And Arson,Outstanding,28
2015,Q2,Apr-Jun 2015,Crown,Carlisle,Cumbria,North West,2015Q2,Criminal Damage And Arson,Outstanding,14
2015,Q2,Apr-Jun 2015,Crown,Bolton,Greater Manchester,North West,2015Q2,Criminal Damage And Arson,Outstanding,12
2015,Q2,Apr-Jun 2015,Crown,Manchester Crown Sq,Greater Manchester,North West,2015Q2,Criminal Damage And Arson,Outstanding,33
2015,Q2,Apr-Jun 2015,Crown,Manchester Minshull St,Greater Manchester,North West,2015Q2,Criminal Damage And Arson,Outstanding,37
2015,Q2,Apr-Jun 2015,Crown,Burnley,Lancashire,North West,2015Q2,Criminal Damage And Arson,Outstanding,13
2015,Q2,Apr-Jun 2015,Crown,Preston,Lancashire,North West,2015Q2,Criminal Damage And Arson,Outstanding,39
2015,Q2,Apr-Jun 2015,Crown,Liverpool,Merseyside,North West,2015Q2,Criminal Damage And Arson,Outstanding,42
2015,Q2,Apr-Jun 2015,Crown,Luton,Bedfordshire,South East,2015Q2,Criminal Damage And Arson,Outstanding,22
2015,Q2,Apr-Jun 2015,Crown,Cambridge,Cambridgeshire,South East,2015Q2,Criminal Damage And Arson,Outstanding,7
2015,Q2,Apr-Jun 2015,Crown,Peterborough,Cambridgeshire,South East,2015Q2,Criminal Damage And Arson,Outstanding,5
2015,Q2,Apr-Jun 2015,Crown,Basildon,Essex,South East,2015Q2,Criminal Damage And Arson,Outstanding,24
2015,Q2,Apr-Jun 2015,Crown,Chelmsford,Essex,South East,2015Q2,Criminal Damage And Arson,Outstanding,43
2015,Q2,Apr-Jun 2015,Crown,St Albans,Hertfordshire,South East,2015Q2,Criminal Damage And Arson,Outstanding,20
2015,Q2,Apr-Jun 2015,Crown,Canterbury,Kent,South East,2015Q2,Criminal Damage And Arson,Outstanding,22
2015,Q2,Apr-Jun 2015,Crown,Maidstone,Kent,South East,2015Q2,Criminal Damage And Arson,Outstanding,47
2015,Q2,Apr-Jun 2015,Crown,Norwich,Norfolk,South East,2015Q2,Criminal Damage And Arson,Outstanding,18
2015,Q2,Apr-Jun 2015,Crown,Ipswich,Suffolk,South East,2015Q2,Criminal Damage And Arson,Outstanding,11
2015,Q2,Apr-Jun 2015,Crown,Guildford,Surrey,South East,2015Q2,Criminal Damage And Arson,Outstanding,16
2015,Q2,Apr-Jun 2015,Crown,Chichester,Sussex,South East,2015Q2,Criminal Damage And Arson,Outstanding,5
2015,Q2,Apr-Jun 2015,Crown,Lewes,Sussex,South East,2015Q2,Criminal Damage And Arson,Outstanding,31
2015,Q2,Apr-Jun 2015,Crown,Aylesbury,Thames Valley,South East,2015Q2,Criminal Damage And Arson,Outstanding,15
2015,Q2,Apr-Jun 2015,Crown,Oxford,Thames Valley,South East,2015Q2,Criminal Damage And Arson,Outstanding,9
2015,Q2,Apr-Jun 2015,Crown,Reading,Thames Valley,South East,2015Q2,Criminal Damage And Arson,Outstanding,16
2015,Q2,Apr-Jun 2015,Crown,Bristol,Avon & Somerset,South West,2015Q2,Criminal Damage And Arson,Outstanding,24
2015,Q2,Apr-Jun 2015,Crown,Taunton,Avon & Somerset,South West,2015Q2,Criminal Damage And Arson,Outstanding,18
2015,Q2,Apr-Jun 2015,Crown,Exeter,Devon & Cornwall,South West,2015Q2,Criminal Damage And Arson,Outstanding,13
2015,Q2,Apr-Jun 2015,Crown,Plymouth,Devon & Cornwall,South West,2015Q2,Criminal Damage And Arson,Outstanding,9
2015,Q2,Apr-Jun 2015,Crown,Truro,Devon & Cornwall,South West,2015Q2,Criminal Damage And Arson,Outstanding,10
2015,Q2,Apr-Jun 2015,Crown,Bournemouth,Dorset,South West,2015Q2,Criminal Damage And Arson,Outstanding,13
2015,Q2,Apr-Jun 2015,Crown,Weymouth & Dorchester,Dorset,South West,2015Q2,Criminal Damage And Arson,Outstanding,5
2015,Q2,Apr-Jun 2015,Crown,Gloucester,Gloucestershire,South West,2015Q2,Criminal Damage And Arson,Outstanding,8
2015,Q2,Apr-Jun 2015,Crown,Newport (Isle of Wight),Hampshire,South West,2015Q2,Criminal Damage And Arson,Outstanding,1
2015,Q2,Apr-Jun 2015,Crown,Portsmouth,Hampshire,South West,2015Q2,Criminal Damage And Arson,Outstanding,8
2015,Q2,Apr-Jun 2015,Crown,Southampton,Hampshire,South West,2015Q2,Criminal Damage And Arson,Outstanding,9
2015,Q2,Apr-Jun 2015,Crown,Winchester,Hampshire,South West,2015Q2,Criminal Damage And Arson,Outstanding,8
2015,Q2,Apr-Jun 2015,Crown,Salisbury,Wiltshire,South West,2015Q2,Criminal Damage And Arson,Outstanding,3
2015,Q2,Apr-Jun 2015,Crown,Swindon,Wiltshire,South West,2015Q2,Criminal Damage And Arson,Outstanding,6
2015,Q2,Apr-Jun 2015,Crown,Mold,North Wales,Wales,2015Q2,Criminal Damage And Arson,Outstanding,16
2015,Q2,Apr-Jun 2015,Crown,Cardiff,South Wales,Wales,2015Q2,Criminal Damage And Arson,Outstanding,21
2015,Q2,Apr-Jun 2015,Crown,Merthyr Tydfil,South Wales,Wales,2015Q2,Criminal Damage And Arson,Outstanding,7
2015,Q2,Apr-Jun 2015,Crown,Swansea,South Wales,Wales,2015Q2,Criminal Damage And Arson,Outstanding,11
2015,Q2,Apr-Jun 2015,Crown,Central Criminal Court,Central London,London,2015Q2,Drug Offences,Outstanding,37
2015,Q2,Apr-Jun 2015,Crown,Southwark,Central London,London,2015Q2,Drug Offences,Outstanding,68
2015,Q2,Apr-Jun 2015,Crown,Snaresbrook,North East London,London,2015Q2,Drug Offences,Outstanding,244
2015,Q2,Apr-Jun 2015,Crown,Harrow,North West London,London,2015Q2,Drug Offences,Outstanding,84
2015,Q2,Apr-Jun 2015,Crown,Wood Green,North West London,London,2015Q2,Drug Offences,Outstanding,103
2015,Q2,Apr-Jun 2015,Crown,Croydon,South East London,London,2015Q2,Drug Offences,Outstanding,95
2015,Q2,Apr-Jun 2015,Crown,Inner London Sessions House,South East London,London,2015Q2,Drug Offences,Outstanding,114
2015,Q2,Apr-Jun 2015,Crown,Woolwich,South East London,London,2015Q2,Drug Offences,Outstanding,160
2015,Q2,Apr-Jun 2015,Crown,Blackfriars,South West London,London,2015Q2,Drug Offences,Outstanding,77
2015,Q2,Apr-Jun 2015,Crown,Isleworth,South West London,London,2015Q2,Drug Offences,Outstanding,140
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Thames,South West London,London,2015Q2,Drug Offences,Outstanding,128
2015,Q2,Apr-Jun 2015,Crown,Derby,Derbyshire,Midlands,2015Q2,Drug Offences,Outstanding,81
2015,Q2,Apr-Jun 2015,Crown,Leicester,Leicestershire,Midlands,2015Q2,Drug Offences,Outstanding,112
2015,Q2,Apr-Jun 2015,Crown,Lincoln,Lincolnshire,Midlands,2015Q2,Drug Offences,Outstanding,65
2015,Q2,Apr-Jun 2015,Crown,Northampton,Northamptonshire,Midlands,2015Q2,Drug Offences,Outstanding,108
2015,Q2,Apr-Jun 2015,Crown,Nottingham,Nottinghamshire,Midlands,2015Q2,Drug Offences,Outstanding,168
2015,Q2,Apr-Jun 2015,Crown,Stafford,Staffordshire,Midlands,2015Q2,Drug Offences,Outstanding,49
2015,Q2,Apr-Jun 2015,Crown,Stoke On Trent,Staffordshire,Midlands,2015Q2,Drug Offences,Outstanding,48
2015,Q2,Apr-Jun 2015,Crown,Warwick,Warwickshire,Midlands,2015Q2,Drug Offences,Outstanding,72
2015,Q2,Apr-Jun 2015,Crown,Shrewsbury,West Mercia,Midlands,2015Q2,Drug Offences,Outstanding,17
2015,Q2,Apr-Jun 2015,Crown,Worcester,West Mercia,Midlands,2015Q2,Drug Offences,Outstanding,55
2015,Q2,Apr-Jun 2015,Crown,Birmingham,West Midlands,Midlands,2015Q2,Drug Offences,Outstanding,181
2015,Q2,Apr-Jun 2015,Crown,Wolverhampton,West Midlands,Midlands,2015Q2,Drug Offences,Outstanding,92
2015,Q2,Apr-Jun 2015,Crown,Teesside,Cleveland,North East,2015Q2,Drug Offences,Outstanding,92
2015,Q2,Apr-Jun 2015,Crown,Durham,Durham,North East,2015Q2,Drug Offences,Outstanding,27
2015,Q2,Apr-Jun 2015,Crown,Great Grimsby,Humberside,North East,2015Q2,Drug Offences,Outstanding,24
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Hull,Humberside,North East,2015Q2,Drug Offences,Outstanding,31
2015,Q2,Apr-Jun 2015,Crown,Sheffield,Humberside,North East,2015Q2,Drug Offences,Outstanding,130
2015,Q2,Apr-Jun 2015,Crown,York,North Yorkshire,North East,2015Q2,Drug Offences,Outstanding,73
2015,Q2,Apr-Jun 2015,Crown,Newcastle Upon Tyne,Northumbria,North East,2015Q2,Drug Offences,Outstanding,84
2015,Q2,Apr-Jun 2015,Crown,Bradford,West Yorkshire,North East,2015Q2,Drug Offences,Outstanding,63
2015,Q2,Apr-Jun 2015,Crown,Leeds,West Yorkshire,North East,2015Q2,Drug Offences,Outstanding,142
2015,Q2,Apr-Jun 2015,Crown,Chester,Cheshire,North West,2015Q2,Drug Offences,Outstanding,142
2015,Q2,Apr-Jun 2015,Crown,Carlisle,Cumbria,North West,2015Q2,Drug Offences,Outstanding,54
2015,Q2,Apr-Jun 2015,Crown,Bolton,Greater Manchester,North West,2015Q2,Drug Offences,Outstanding,50
2015,Q2,Apr-Jun 2015,Crown,Manchester Crown Sq,Greater Manchester,North West,2015Q2,Drug Offences,Outstanding,190
2015,Q2,Apr-Jun 2015,Crown,Manchester Minshull St,Greater Manchester,North West,2015Q2,Drug Offences,Outstanding,159
2015,Q2,Apr-Jun 2015,Crown,Burnley,Lancashire,North West,2015Q2,Drug Offences,Outstanding,60
2015,Q2,Apr-Jun 2015,Crown,Preston,Lancashire,North West,2015Q2,Drug Offences,Outstanding,164
2015,Q2,Apr-Jun 2015,Crown,Liverpool,Merseyside,North West,2015Q2,Drug Offences,Outstanding,288
2015,Q2,Apr-Jun 2015,Crown,Luton,Bedfordshire,South East,2015Q2,Drug Offences,Outstanding,48
2015,Q2,Apr-Jun 2015,Crown,Cambridge,Cambridgeshire,South East,2015Q2,Drug Offences,Outstanding,38
2015,Q2,Apr-Jun 2015,Crown,Peterborough,Cambridgeshire,South East,2015Q2,Drug Offences,Outstanding,34
2015,Q2,Apr-Jun 2015,Crown,Basildon,Essex,South East,2015Q2,Drug Offences,Outstanding,73
2015,Q2,Apr-Jun 2015,Crown,Chelmsford,Essex,South East,2015Q2,Drug Offences,Outstanding,87
2015,Q2,Apr-Jun 2015,Crown,St Albans,Hertfordshire,South East,2015Q2,Drug Offences,Outstanding,111
2015,Q2,Apr-Jun 2015,Crown,Canterbury,Kent,South East,2015Q2,Drug Offences,Outstanding,105
2015,Q2,Apr-Jun 2015,Crown,Maidstone,Kent,South East,2015Q2,Drug Offences,Outstanding,135
2015,Q2,Apr-Jun 2015,Crown,Norwich,Norfolk,South East,2015Q2,Drug Offences,Outstanding,58
2015,Q2,Apr-Jun 2015,Crown,Ipswich,Suffolk,South East,2015Q2,Drug Offences,Outstanding,53
2015,Q2,Apr-Jun 2015,Crown,Guildford,Surrey,South East,2015Q2,Drug Offences,Outstanding,67
2015,Q2,Apr-Jun 2015,Crown,Chichester,Sussex,South East,2015Q2,Drug Offences,Outstanding,27
2015,Q2,Apr-Jun 2015,Crown,Lewes,Sussex,South East,2015Q2,Drug Offences,Outstanding,146
2015,Q2,Apr-Jun 2015,Crown,Aylesbury,Thames Valley,South East,2015Q2,Drug Offences,Outstanding,32
2015,Q2,Apr-Jun 2015,Crown,Oxford,Thames Valley,South East,2015Q2,Drug Offences,Outstanding,50
2015,Q2,Apr-Jun 2015,Crown,Reading,Thames Valley,South East,2015Q2,Drug Offences,Outstanding,91
2015,Q2,Apr-Jun 2015,Crown,Bristol,Avon & Somerset,South West,2015Q2,Drug Offences,Outstanding,109
2015,Q2,Apr-Jun 2015,Crown,Taunton,Avon & Somerset,South West,2015Q2,Drug Offences,Outstanding,21
2015,Q2,Apr-Jun 2015,Crown,Exeter,Devon & Cornwall,South West,2015Q2,Drug Offences,Outstanding,70
2015,Q2,Apr-Jun 2015,Crown,Plymouth,Devon & Cornwall,South West,2015Q2,Drug Offences,Outstanding,34
2015,Q2,Apr-Jun 2015,Crown,Truro,Devon & Cornwall,South West,2015Q2,Drug Offences,Outstanding,28
2015,Q2,Apr-Jun 2015,Crown,Bournemouth,Dorset,South West,2015Q2,Drug Offences,Outstanding,31
2015,Q2,Apr-Jun 2015,Crown,Weymouth & Dorchester,Dorset,South West,2015Q2,Drug Offences,Outstanding,4
2015,Q2,Apr-Jun 2015,Crown,Gloucester,Gloucestershire,South West,2015Q2,Drug Offences,Outstanding,29
2015,Q2,Apr-Jun 2015,Crown,Newport (Isle of Wight),Hampshire,South West,2015Q2,Drug Offences,Outstanding,8
2015,Q2,Apr-Jun 2015,Crown,Portsmouth,Hampshire,South West,2015Q2,Drug Offences,Outstanding,35
2015,Q2,Apr-Jun 2015,Crown,Southampton,Hampshire,South West,2015Q2,Drug Offences,Outstanding,49
2015,Q2,Apr-Jun 2015,Crown,Winchester,Hampshire,South West,2015Q2,Drug Offences,Outstanding,64
2015,Q2,Apr-Jun 2015,Crown,Salisbury,Wiltshire,South West,2015Q2,Drug Offences,Outstanding,3
2015,Q2,Apr-Jun 2015,Crown,Swindon,Wiltshire,South West,2015Q2,Drug Offences,Outstanding,65
2015,Q2,Apr-Jun 2015,Crown,Mold,North Wales,Wales,2015Q2,Drug Offences,Outstanding,52
2015,Q2,Apr-Jun 2015,Crown,Cardiff,South Wales,Wales,2015Q2,Drug Offences,Outstanding,117
2015,Q2,Apr-Jun 2015,Crown,Merthyr Tydfil,South Wales,Wales,2015Q2,Drug Offences,Outstanding,14
2015,Q2,Apr-Jun 2015,Crown,Swansea,South Wales,Wales,2015Q2,Drug Offences,Outstanding,64
2015,Q2,Apr-Jun 2015,Crown,Central Criminal Court,Central London,London,2015Q2,Possession Of Weapons,Outstanding,11
2015,Q2,Apr-Jun 2015,Crown,Southwark,Central London,London,2015Q2,Possession Of Weapons,Outstanding,20
2015,Q2,Apr-Jun 2015,Crown,Snaresbrook,North East London,London,2015Q2,Possession Of Weapons,Outstanding,116
2015,Q2,Apr-Jun 2015,Crown,Harrow,North West London,London,2015Q2,Possession Of Weapons,Outstanding,31
2015,Q2,Apr-Jun 2015,Crown,Wood Green,North West London,London,2015Q2,Possession Of Weapons,Outstanding,53
2015,Q2,Apr-Jun 2015,Crown,Croydon,South East London,London,2015Q2,Possession Of Weapons,Outstanding,41
2015,Q2,Apr-Jun 2015,Crown,Inner London Sessions House,South East London,London,2015Q2,Possession Of Weapons,Outstanding,38
2015,Q2,Apr-Jun 2015,Crown,Woolwich,South East London,London,2015Q2,Possession Of Weapons,Outstanding,78
2015,Q2,Apr-Jun 2015,Crown,Blackfriars,South West London,London,2015Q2,Possession Of Weapons,Outstanding,36
2015,Q2,Apr-Jun 2015,Crown,Isleworth,South West London,London,2015Q2,Possession Of Weapons,Outstanding,64
2015,Q2,Apr-Jun 2015,Crown,Kingston Upon Thames,South West London,London,2015Q2,Possession Of Weapons,Outstanding,58
2015,Q2,Apr-Jun 2015,Crown,Derby,Derbyshire,Midlands,2015Q2,Possession Of Weapons,Outstanding,23
2015,Q2,Apr-Jun 2015,Crown,Leicester,Leicestershire,Midlands,2015Q2,Possession Of Weapons,Outstanding,33
2015,Q2,Apr-Jun 2015,Crown,Lincoln,Lincolnshire,Midlands,2015Q2,Possession Of Weapons,Outstanding,17
2015,Q2,Apr-Jun 2015,Crown,Northampton,Northamptonshire,Midlands,2015Q2,Possession Of Weapons,Outstanding,34
2015,Q2,Apr-Jun 2015,Crown,Nottingham,Nottinghamshire,Midlands,2015Q2,Possession Of Weapons,Outstanding,36
2015,Q2,Apr-Jun 2015,Crown,Stafford,Staffordshire,Midlands,2015Q2,Possession Of Weapons,Outstanding,16
2015,Q2,Apr-Jun 2015,Crown,Stoke On Trent,Staffordshire,Midlands,2015Q2,Possession Of Weapons,Outstanding,15
